CASE_ID,CASE_PARTICIPANT_ID,RECEIVED_DATE,OFFENSE_CATEGORY,PRIMARY_CHARGE_FLAG,CHARGE_ID,CHARGE_VERSION_ID,CHARGE_OFFENSE_TITLE,CHARGE_COUNT,CHAPTER,ACT,SECTION,CLASS,AOIC,EVENT,EVENT_DATE,FINDING_NO_PROBABLE_CAUSE,ARRAIGNMENT_DATE,BOND_DATE_INITIAL,BOND_DATE_CURRENT,BOND_TYPE_INITIAL,BOND_TYPE_CURRENT,BOND_AMOUNT_INITIAL,BOND_AMOUNT_CURRENT,BOND_ELECTRONIC_MONITOR_FLAG_INITIAL,BOND_ELECTROINIC_MONITOR_FLAG_CURRENT,AGE_AT_INCIDENT,RACE,GENDER,INCIDENT_CITY,INCIDENT_BEGIN_DATE,INCIDENT_END_DATE,LAW_ENFORCEMENT_AGENCY,LAW_ENFORCEMENT_UNIT,ARREST_DATE,FELONY_REVIEW_DATE,FELONY_REVIEW_RESULT,UPDATED_OFFENSE_CATEGORY
723406398132,460678997536,5/16/2012 12:00:00 AM,Driving With Suspended Or Revoked License,false,355261915541,405637089391,"FELONY DRIVING WHILE DRIVER?S LICENSE, PERMIT, OR PRIVILEGE TO OPERATE A  MOTOR VEHICLE IS SUSPENDED OR REVOKED",4,625,5,6-303(a),3,0014059,Preliminary Hearing,5/22/2012 12:00:00 AM,NA,6/12/2012 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,32,Black,Male,Chicago,5/15/2012 12:00:00 AM,NA,CHICAGO PD,NA,5/15/2012 10:36:00 PM,05/16/2012 12:00:00 AM,Approved,Driving With Suspended Or Revoked License
717767438190,455405201334,12/7/2011 12:00:00 AM,Sex Crimes,false,350457830950,400080241971,CRIMINAL SEXUAL ABUSE,138,720,5,12-15(a)(2),4,0012294,Indictment,12/27/2011 12:00:00 AM,NA,1/17/2012 12:00:00 AM,12/08/2011 12:00:00 AM,12/08/2011 12:00:00 AM,D Bond,D Bond,300000,300000,NA,NA,NA,Black,Male,Sauk Village,8/1/2008 12:00:00 AM,11/30/2011 12:00:00 AM,SAUK VILLAGE PD,NA,12/7/2011 6:03:00 PM,12/07/2011 12:00:00 AM,Approved,Sex Crimes
725211677649,462435437784,7/1/2012 12:00:00 AM,Narcotics,true,357990999980,408792351927,POSSESSION OF A CONTROLLED SUBSTANCE,1,720,570,402(c),4,5101110,Preliminary Hearing,9/13/2012 12:00:00 AM,NA,NA,07/01/2012 12:00:00 AM,07/01/2012 12:00:00 AM,I Bond,I Bond,10000,10000,NA,NA,25,White,Male,Lemont,6/30/2012 12:00:00 AM,NA,LEMONT PD,NA,6/30/2012 4:10:00 AM,NA,NA,Narcotics
760853153824,499311908744,4/15/2015 12:00:00 AM,Aggravated DUI,true,388683262660,444327415011,AGGRAVATED DRIVING UNDER THE INFLUENCE OF ALCOHOL,1,625,5,11-501(a),4,0014717,Preliminary Hearing,5/19/2015 12:00:00 AM,NA,6/2/2015 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,39,White/Black [Hispanic or Latino],Male,Chicago,4/12/2015 12:00:00 AM,NA,CHICAGO PD,NA,4/12/2015 9:18:00 PM,04/15/2015 12:00:00 AM,Approved,Aggravated DUI
713150937443,450951944859,8/4/2011 12:00:00 AM,Sex Crimes,false,346233782424,395194907768,CRIMINAL SEXUAL ASSAULT,12,720,5,12-13(a)(2),1,0995600,Indictment,8/19/2011 12:00:00 AM,NA,9/9/2011 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,White [Hispanic or Latino],Male,NA,NA,NA,NA,NA,8/3/2011 9:05:00 AM,08/04/2011 12:00:00 AM,Approved,Sex Crimes
777837728247,517681186852,10/25/2016 12:00:00 AM,Aggravated DUI,false,405463059559,463838759809,AGGRAVATED DRIVING UNDER THE INFLUENCE OF ALCOHOL,2,625,5,11-501(a),2,0014699,Preliminary Hearing,11/10/2016 12:00:00 AM,NA,11/28/2016 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,54,White [Hispanic or Latino],Male,Chicago,8/28/2016 12:00:00 AM,NA,CHICAGO PD,NA,8/28/2016 11:42:00 PM,10/31/2016 12:00:00 AM,Approved,Aggravated DUI
716402715112,454096601234,10/31/2011 12:00:00 AM,Narcotics,false,349171611848,398591417856,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],2,720,570,401(c)(2),1,5096200,Preliminary Hearing,11/16/2011 12:00:00 AM,NA,12/7/2011 12:00:00 AM,10/30/2011 12:00:00 AM,10/30/2011 12:00:00 AM,D Bond,D Bond,90000,90000,NA,NA,48,White/Black [Hispanic or Latino],Male,Chicago,10/29/2011 12:00:00 AM,NA,CHICAGO PD,District 14 - Shakespeare,10/29/2011 7:18:00 PM,NA,NA,Narcotics
733509139810,470532422988,2/16/2013 12:00:00 AM,Retail Theft,true,364246599702,416015352672,RETAIL THEFT,1,720,5,16-25(a)(1),3,0016722,Preliminary Hearing,2/22/2013 12:00:00 AM,NA,NA,02/17/2013 12:00:00 AM,02/17/2013 12:00:00 AM,D Bond,D Bond,25000,25000,NA,NA,32,Black,Male,Chicago,2/16/2013 12:00:00 AM,NA,CHICAGO PD,NA,NA,02/16/2013 12:00:00 AM,Approved,Retail Theft
782253311430,522457618440,3/3/2017 12:00:00 AM,UUW - Unlawful Use of Weapon,false,409873503607,469026751069,AGGRAVATED UNLAWFUL USE OF WEAPON,3,720,5,24-1.6(a)(1),2,0012476,Re-Indictment,4/7/2017 12:00:00 AM,NA,4/26/2017 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,45,Unknown,Male,Alsip,3/3/2017 12:00:00 AM,NA,ALSIP PD,NA,3/3/2017 8:55:00 PM,NA,NA,UUW - Unlawful Use of Weapon
741604601293,478929204930,9/19/2013 12:00:00 AM,UUW - Unlawful Use of Weapon,false,372092111229,425069633878,AGGRAVATED UNLAWFUL USE OF WEAPON,4,720,5,24-1.6(a)(1),2,0012476,Preliminary Hearing,10/4/2013 12:00:00 AM,NA,10/25/2013 12:00:00 AM,09/19/2013 12:00:00 AM,09/19/2013 12:00:00 AM,D Bond,D Bond,100000,100000,NA,NA,25,Black,Male,Chicago,9/18/2013 12:00:00 AM,NA,CHICAGO PD,NA,9/18/2013 10:10:00 PM,09/19/2013 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
709121484243,446894354124,4/13/2011 12:00:00 AM,Armed Robbery,false,342624269135,391017407909,DEFACING IDENTIFICATION MARKS OF FIREARMS,6,720,5,24-5(b),3,0013484,Indictment,5/5/2011 12:00:00 AM,NA,6/1/2011 12:00:00 AM,04/14/2011 12:00:00 AM,04/14/2011 12:00:00 AM,D Bond,D Bond,75000,75000,NA,NA,NA,Black,Male,NA,NA,NA,NA,NA,4/10/2011 8:21:00 PM,NA,NA,Armed Robbery
756362294249,494570397499,11/24/2014 12:00:00 AM,UUW - Unlawful Use of Weapon,false,385146047634,440217824828,AGGRAVATED UNLAWFUL USE OF WEAPON,6,720,5,24-1.6(a)(1),4,0017864,Preliminary Hearing,12/12/2014 12:00:00 AM,NA,12/30/2014 12:00:00 AM,11/25/2014 12:00:00 AM,11/25/2014 12:00:00 AM,D Bond,D Bond,10000,10000,NA,NA,27,Black,Female,Chicago,11/24/2014 12:00:00 AM,NA,CHICAGO PD,NA,11/24/2014 1:46:00 AM,11/24/2014 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
715466634222,453205337508,10/5/2011 12:00:00 AM,Possession of Stolen Motor Vehicle,false,348575726163,397902057680,FORGERY,4,720,5,17-3(a)(2),3,1080100,Indictment,10/26/2011 12:00:00 AM,NA,11/16/2011 12:00:00 AM,10/06/2011 12:00:00 AM,10/06/2011 12:00:00 AM,I Bond,I Bond,20000,20000,NA,NA,NA,Black,Male,NA,NA,NA,NA,NA,10/5/2011 5:30:00 PM,10/05/2011 12:00:00 AM,Approved,Possession of Stolen Motor Vehicle
759281826835,497663527230,2/21/2015 12:00:00 AM,Narcotics,true,389598440675,445395438622,POSSESSION OF A CONTROLLED SUBSTANCE,1,720,570,402(c),4,5101110,Preliminary Hearing,5/15/2015 12:00:00 AM,1,NA,02/21/2015 12:00:00 AM,02/21/2015 12:00:00 AM,I Bond,I Bond,15000,15000,true,true,27,White,Male,Oak Park,2/20/2015 12:00:00 AM,2/20/2015 12:00:00 AM,OAK PARK PD,NA,2/20/2015 8:10:00 PM,NA,NA,Narcotics
760939532130,499405481130,4/17/2015 12:00:00 AM,Driving With Suspended Or Revoked License,true,388774810461,444433071290,"FELONY DRIVING WHILE DRIVER?S LICENSE, PERMIT, OR PRIVILEGE TO OPERATE A MOTOR VEHICLE IS SUSPENDED OR REVOKED",1,625,5,6-303(a),4,0014056,Preliminary Hearing,5/18/2015 12:00:00 AM,NA,6/1/2015 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,30,Black,Male,Chicago,4/17/2015 12:00:00 AM,NA,CHICAGO PD,District 9 - Deering,4/17/2015 7:35:00 PM,04/17/2015 12:00:00 AM,Approved,Driving With Suspended Or Revoked License
729232465941,466300466089,10/18/2012 12:00:00 AM,UUW - Unlawful Use of Weapon,false,360865130935,412102364133,AGGRAVATED UNLAWFUL USE OF WEAPON,5,720,5,24-1.6(a)(1),4,0012474,Preliminary Hearing,10/31/2012 12:00:00 AM,NA,11/21/2012 12:00:00 AM,10/19/2012 12:00:00 AM,10/19/2012 12:00:00 AM,D Bond,D Bond,10000,10000,NA,NA,48,Black,Female,Chicago,10/18/2012 12:00:00 AM,NA,CHICAGO PD,NA,10/18/2012 7:30:00 PM,10/19/2012 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
709407967778,447176190146,4/21/2011 12:00:00 AM,Narcotics,true,342492872292,390865281114,POSSESSION OF A CONTROLLED SUBSTANCE,1,720,570,402(c),4,5101110,Preliminary Hearing,5/11/2011 12:00:00 AM,1,NA,04/20/2011 12:00:00 AM,04/20/2011 12:00:00 AM,D Bond,D Bond,50000,50000,NA,NA,50,Black,Male,Chicago,4/19/2011 12:00:00 AM,NA,CHICAGO PD,District 2 - Wentworth,4/19/2011 1:40:00 PM,NA,NA,Narcotics
737412951838,474550676811,5/31/2013 12:00:00 AM,Driving With Suspended Or Revoked License,false,368755291390,421226892794,"FELONY DRIVING WHILE DRIVER?S LICENSE, PERMIT, OR PRIVILEGE TO OPERATE A MOTOR VEHICLE IS SUSPENDED OR REVOKED",5,625,5,6-303(a),4,0014058,Preliminary Hearing,6/28/2013 12:00:00 AM,NA,8/9/2013 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,32,Black,Male,Chicago,5/31/2013 12:00:00 AM,NA,CHICAGO PD,NA,5/31/2013 9:05:00 PM,05/31/2013 12:00:00 AM,Approved,Driving With Suspended Or Revoked License
765288503828,504026449471,8/29/2015 12:00:00 AM,Aggravated Discharge Firearm,false,393572895196,450020366876,ATTEMPT FIRST DEGREE MURDER,17,720,5,8-4(a)(720-5/9-1(a)(1)),X,0735000,Preliminary Hearing,9/8/2015 12:00:00 AM,NA,10/15/2015 12:00:00 AM,09/06/2015 12:00:00 AM,09/06/2015 12:00:00 AM,No Bond,No Bond,NA,NA,NA,NA,34,White [Hispanic or Latino],Male,Chicago,8/29/2015 12:00:00 AM,NA,CHICAGO PD,NA,9/5/2015 6:56:00 PM,09/05/2015 12:00:00 AM,Approved,Homicide
793168117495,534264463140,4/18/2018 12:00:00 AM,Possession of Stolen Motor Vehicle,false,421051435079,482101216606,POSSESSION OF A STOLEN MOTOR VEHICLE,2,625,5,4-103(a)(1),2,5710001,Preliminary Hearing,5/10/2018 12:00:00 AM,NA,5/15/2018 12:00:00 AM,04/19/2018 12:00:00 AM,04/19/2018 12:00:00 AM,I Bond,I Bond,10000,10000,true,true,25,Black,Male,Sauk Village,4/18/2018 12:00:00 AM,NA,SAUK VILLAGE PD,NA,4/18/2018 8:26:00 PM,04/18/2018 12:00:00 AM,Approved,Possession of Stolen Motor Vehicle
788689984504,529462121011,11/8/2017 12:00:00 AM,Stalking,false,416431196071,476690052830,STALKING,3,720,5,12-7.3(a)(1),4,0015079,Indictment,11/29/2017 12:00:00 AM,NA,12/7/2017 12:00:00 AM,11/09/2017 12:00:00 AM,11/09/2017 12:00:00 AM,No Bond,No Bond,NA,NA,NA,NA,64,White,Male,Arlington Heights,9/23/2017 12:00:00 AM,11/7/2017 12:00:00 AM,ARLINGTON HEIGHTS PD,NA,11/7/2017 11:20:00 PM,11/08/2017 12:00:00 AM,Approved,Intimidation
755053351519,493179413655,10/15/2014 12:00:00 AM,Narcotics,false,383265792804,438032969309,POSSESSION OF A CONTROLLED SUBSTANCE,2,720,570,402(c),4,5101110,Preliminary Hearing,10/29/2014 12:00:00 AM,1,NA,10/10/2014 12:00:00 AM,10/10/2014 12:00:00 AM,I Bond,I Bond,75000,75000,NA,NA,45,Black,Male,Chicago,10/9/2014 12:00:00 AM,NA,CHICAGO PD,District 10 - Ogden,10/9/2014 5:50:00 PM,NA,NA,Narcotics
743631648310,481081487581,11/14/2013 12:00:00 AM,Child Abduction,true,373519676935,426725409738,KIDNAPING,1,720,5,10-1(a)(1),2,0765000,Indictment,12/4/2013 12:00:00 AM,NA,12/26/2013 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,42,White [Hispanic or Latino],Female,Chicago,11/13/2013 12:00:00 AM,11/14/2013 12:00:00 AM,CHICAGO PD,District 9 - Deering,11/14/2013 4:00:00 AM,11/14/2013 12:00:00 AM,Approved,Kidnapping
766987638217,505804678129,8/24/2015 12:00:00 AM,UUW - Unlawful Use of Weapon,false,394170880831,450717709718,AGGRAVATED UNLAWFUL USE OF WEAPON,7,720,5,24-1.6(a)(1),2,0012476,Re-Indictment,10/14/2015 12:00:00 AM,NA,10/28/2015 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,27,Black,Male,Chicago,8/24/2015 12:00:00 AM,NA,CHICAGO PD,District 9 - Deering,8/24/2015 7:39:00 PM,NA,NA,UUW - Unlawful Use of Weapon
810066584391,551878213425,10/19/2019 12:00:00 AM,Armed Robbery,false,436745708056,500477996575,ROBBERY,2,720,5,18-1(a),2,1100000,Preliminary Hearing,11/8/2019 12:00:00 AM,NA,12/4/2019 12:00:00 AM,10/20/2019 12:00:00 AM,10/20/2019 12:00:00 AM,D Bond,D Bond,10000,10000,true,true,NA,Black,Female,NA,NA,NA,NA,NA,10/19/2019 5:13:00 PM,10/19/2019 12:00:00 AM,Approved,Armed Robbery
718594395389,456173625540,1/3/2012 12:00:00 AM,Vehicular Hijacking,false,351305310591,401057947425,AGGRAVATED FLEEING OR ATTEMPT TO ELUDE A PEACE OFFICER,14,625,5,11-204.1(a)(4),4,0013454,Indictment,1/26/2012 12:00:00 AM,NA,2/22/2012 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,46,Black,Male,Maywood,1/2/2012 12:00:00 AM,NA,MAYWOOD PD,NA,1/2/2012 7:10:00 PM,01/03/2012 12:00:00 AM,Approved,Vehicular Hijacking
754294901252,492378306835,9/22/2014 12:00:00 AM,UUW - Unlawful Use of Weapon,false,383210444133,437970020290,UNLAWFUL USE OR POSSESSION OF A WEAPON BY A FELON,3,720,5,24-1.1(a),3,1214500,Preliminary Hearing,10/14/2014 12:00:00 AM,NA,10/28/2014 12:00:00 AM,09/23/2014 12:00:00 AM,09/23/2014 12:00:00 AM,D Bond,D Bond,100000,100000,NA,NA,27,Black,Male,Chicago,9/22/2014 12:00:00 AM,9/22/2014 12:00:00 AM,CHICAGO PD,District 5 - Calumet,9/22/2014 11:27:00 AM,09/22/2014 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
750854391047,488736933610,6/18/2014 12:00:00 AM,Narcotics,true,379340237107,433482678976,POSSESSION OF A CONTROLLED SUBSTANCE,1,720,570,402(c),4,5101110,Preliminary Hearing,7/1/2014 12:00:00 AM,1,NA,06/15/2014 12:00:00 AM,06/15/2014 12:00:00 AM,I Bond,I Bond,10000,10000,NA,NA,55,Black,Female,Chicago,6/14/2014 12:00:00 AM,NA,CHICAGO PD,District 11 - Harrison,6/14/2014 10:27:00 AM,NA,NA,Narcotics
811525809127,553488259116,12/9/2019 12:00:00 AM,Residential Burglary,true,437247096011,501059134616,RESIDENTIAL BURGLARY,1,720,5,19-3(a),1,1120000,Preliminary Hearing,12/16/2019 12:00:00 AM,NA,1/22/2020 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,28,Black,Male,Chicago,9/16/2019 12:00:00 AM,NA,CHICAGO PD,NA,12/9/2019 10:05:00 AM,12/09/2019 12:00:00 AM,Approved,Residential Burglary
815838767300,558284653598,6/1/2020 12:00:00 AM,Burglary,false,440288872938,504582455045,LOOTING BY INDIVIDUALS,3,720,5,25-4(a),4,0015291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,Black,Male,Burbank,5/31/2020 12:00:00 AM,NA,BURBANK PD,NA,NA,06/01/2020 12:00:00 AM,Approved,Burglary
795003182634,536234253139,6/19/2018 12:00:00 AM,UUW - Unlawful Use of Weapon,false,422871191363,484229623277,AGGRAVATED UNLAWFUL USE OF WEAPON,8,720,5,24-1.6(a)(2),2,0012479,Preliminary Hearing,6/21/2018 12:00:00 AM,NA,7/26/2018 12:00:00 AM,06/19/2018 12:00:00 AM,06/19/2018 12:00:00 AM,D Bond,D Bond,150000,150000,true,true,35,Black,Male,Chicago,6/18/2018 12:00:00 AM,NA,CHICAGO PD,NA,6/18/2018 9:06:00 PM,06/19/2018 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
731824627455,468866787409,1/2/2013 12:00:00 AM,Aggravated DUI,false,362750685638,414287219652,AGGRAVATED DRIVING UNDER THE INFLUENCE OF ALCOHOL,6,625,5,11-501(a),1,0014705,Indictment,1/31/2013 12:00:00 AM,NA,2/19/2013 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,37,White [Hispanic or Latino],Male,Chicago,11/18/2012 12:00:00 AM,NA,CHICAGO PD,NA,11/18/2012 1:39:00 AM,11/27/2012 12:00:00 AM,Approved,Aggravated DUI
735291944720,472340448768,4/4/2013 12:00:00 AM,Sex Crimes,false,366746039658,418897893146,CRIMINAL SEXUAL ASSAULT,6,720,5,11-1.20(a)(4),1,0015792,Preliminary Hearing,5/3/2013 12:00:00 AM,NA,5/22/2013 12:00:00 AM,04/04/2013 12:00:00 AM,04/04/2013 12:00:00 AM,D Bond,D Bond,200000,200000,NA,NA,33,White,Male,Rolling Meadows,10/1/2012 12:00:00 AM,2/28/2013 12:00:00 AM,ROLLING MEADOWS PD,NA,4/4/2013 10:20:00 AM,04/04/2013 12:00:00 AM,Approved,Sex Crimes
718666693218,456235693064,1/5/2012 12:00:00 AM,UUW - Unlawful Use of Weapon,false,351322760171,401078018126,AGGRAVATED UNLAWFUL USE OF WEAPON,6,720,5,24-1.6(a)(1),2,0012475,Preliminary Hearing,1/9/2012 12:00:00 AM,NA,2/14/2012 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,24,Black,Male,Chicago,1/1/2012 12:00:00 AM,NA,CHICAGO PD,NA,1/1/2012 3:30:00 AM,01/01/2012 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
781997696631,522171601399,3/24/2017 12:00:00 AM,Home Invasion,false,409778705884,468915792020,AGGRAVATED BATTERY,11,720,5,12-3.05(b)(2),3,0016103,Preliminary Hearing,4/14/2017 12:00:00 AM,NA,4/18/2017 12:00:00 AM,03/26/2017 12:00:00 AM,03/26/2017 12:00:00 AM,No Bond,No Bond,NA,NA,NA,NA,24,Black,Male,Park Forest,3/24/2017 12:00:00 AM,NA,PARK FOREST PD,NA,3/24/2017 4:36:00 AM,03/25/2017 12:00:00 AM,Approved,Home Invasion
753593585226,491636735371,9/2/2014 12:00:00 AM,Narcotics,true,381845976912,436389281485,POSSESSION OF A CONTROLLED SUBSTANCE,1,720,570,402(c),4,5101110,Preliminary Hearing,9/17/2014 12:00:00 AM,1,NA,09/02/2014 12:00:00 AM,09/02/2014 12:00:00 AM,I Bond,I Bond,75000,75000,NA,NA,29,Black,Male,Chicago,8/30/2014 12:00:00 AM,NA,CHICAGO PD,District 15 - Austin,8/30/2014 11:55:00 PM,NA,NA,Narcotics
746109270566,483720535079,2/2/2014 12:00:00 AM,Armed Robbery,false,375999067372,429588563739,UNLAWFUL USE OR POSSESSION OF A WEAPON BY A FELON,3,720,5,24-1.1(a),2,0012309,Preliminary Hearing,2/21/2014 12:00:00 AM,NA,3/14/2014 12:00:00 AM,02/02/2014 12:00:00 AM,02/02/2014 12:00:00 AM,D Bond,D Bond,300,300,NA,NA,25,Black,Male,Chicago,2/1/2014 12:00:00 AM,NA,CHICAGO PD,District 4 - South Chicago,2/1/2014 8:00:00 PM,02/02/2014 12:00:00 AM,Approved,Armed Robbery
796271508606,537554630758,7/28/2018 12:00:00 AM,Vehicular Hijacking,false,424042213232,485594316945,AGGRAVATED VEHICULAR HIJACKING/FIREARM,2,720,5,18-4(a)(4),X,0012369,Preliminary Hearing,8/20/2018 12:00:00 AM,NA,8/21/2019 12:00:00 AM,07/30/2018 12:00:00 AM,07/30/2018 12:00:00 AM,D Bond,D Bond,200000,200000,NA,NA,24,Black,Male,Dolton,7/10/2018 12:00:00 AM,NA,DOLTON PD,NA,7/28/2018 4:07:00 AM,07/28/2018 12:00:00 AM,Approved,Vehicular Hijacking
807928789013,549620934195,8/13/2019 12:00:00 AM,Identity Theft,false,434592809775,497945667036,POSS/DISPLAY ALTERED ID CARD,3,15,335,14A(b)(1),4,0011462,Preliminary Hearing,9/9/2019 12:00:00 AM,NA,9/23/2019 12:00:00 AM,08/14/2019 12:00:00 AM,08/14/2019 12:00:00 AM,D Bond,D Bond,50000,50000,NA,NA,46,White,Male,Orland Park,8/13/2019 12:00:00 AM,NA,ORLAND PARK PD,NA,8/13/2019 2:09:00 PM,08/13/2019 12:00:00 AM,Approved,Identity Theft
778438585491,518373704950,11/17/2016 12:00:00 AM,Aggravated DUI,false,406053145383,464530172671,CRIMINAL DAMAGE TO GOVERNMENT SUPPORTED PROPERTY,3,720,5,21-1.01(a)(1),4,0017490,Direct Indictment,11/29/2016 12:00:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Black,Male,Chicago Heights,7/3/2016 12:00:00 AM,NA,CHICAGO HEIGHTS PD,NA,7/3/2016 4:35:00 AM,11/17/2016 12:00:00 AM,Approved,Aggravated DUI
805020087563,546482166580,5/12/2019 12:00:00 AM,UUW - Unlawful Use of Weapon,false,432353463570,495336418813,COUNTERFEIT CREDIT/DEBIT CARD,5,720,5,17-41(a)(ii),3,0016015,Indictment,5/31/2019 12:00:00 AM,NA,6/13/2019 12:00:00 AM,05/13/2019 12:00:00 AM,05/13/2019 12:00:00 AM,D Bond,D Bond,100000,100000,true,true,19,Black,Male,Oak Lawn,5/12/2019 12:00:00 AM,NA,OAK LAWN PD,NA,5/12/2019 2:28:00 PM,05/12/2019 12:00:00 AM,Approved,Forgery
705950940091,443852279937,1/12/2011 12:00:00 AM,Aggravated Robbery BB Gun,false,339911234311,387886378465,AGGRAVATED UNLAWFUL RESTRAINT,3,720,5,10-3.1(a),3,0775100,Preliminary Hearing,7/9/2014 12:00:00 AM,NA,2/8/2011 12:00:00 AM,01/12/2011 12:00:00 AM,01/12/2011 12:00:00 AM,D Bond,D Bond,250000,250000,NA,NA,46,Black,Male,Chicago,1/11/2011 12:00:00 AM,NA,CHICAGO PD,District 1 - Central,1/11/2011 9:10:00 PM,01/12/2011 12:00:00 AM,Felony Review,Armed Robbery
800102752026,541513172561,12/2/2018 12:00:00 AM,Sex Crimes,false,428152014502,490415789825,AGGRAVATED CRIMINAL SEXUAL ASSAULT,10,720,5,11-1.30(a)(3),X,0015796,Preliminary Hearing,12/24/2018 12:00:00 AM,NA,1/4/2019 12:00:00 AM,12/05/2018 12:00:00 AM,12/05/2018 12:00:00 AM,D Bond,D Bond,500000,500000,true,true,25,White [Hispanic or Latino],Male,Melrose Park,12/2/2018 12:00:00 AM,NA,MELROSE PARK PD,NA,12/2/2018 3:14:00 PM,12/04/2018 12:00:00 AM,Felony Review,Sex Crimes
798855275990,540239021703,10/18/2018 12:00:00 AM,UUW - Unlawful Use of Weapon,false,426597351850,488580518031,AGGRAVATED UNLAWFUL USE OF WEAPON,3,720,5,24-1.6(a)(1),4,0017864,Preliminary Hearing,11/8/2018 12:00:00 AM,NA,11/26/2018 12:00:00 AM,10/19/2018 12:00:00 AM,10/19/2018 12:00:00 AM,D Bond,D Bond,5000,5000,NA,NA,18,Black,Male,Chicago,10/18/2018 12:00:00 AM,NA,CHICAGO PD,District 2 - Wentworth,10/18/2018 3:15:00 AM,10/18/2018 12:00:00 AM,Approved,UUW - Unlawful Use of Weapon
734850575947,471882538842,3/25/2013 12:00:00 AM,Narcotics,true,366137304282,418195190515,[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE],1,720,570,401(a)(1)(A),X,5095020,Indictment,4/10/2013 12:00:00 AM,NA,5/2/2013 12:00:00 AM,03/22/2013 12:00:00 AM,03/22/2013 12:00:00 AM,D Bond,D Bond,55000,55000,NA,NA,19,Black,Male,Chicago,3/21/2013 12:00:00 AM,NA,CHICAGO PD,District 10 - Ogden,3/21/2013 1:20:00 PM,NA,NA,Narcotics
777405836717,517198249699,10/7/2016 12:00:00 AM,Narcotics,true,404848024334,463119350600,POSSESSION OF A CONTROLLED SUBSTANCE,1,720,570,402(c),4,5101110,Preliminary Hearing,11/17/2016 12:00:00 AM,NA,12/1/2016 12:00:00 AM,10/06/2016 12:00:00 AM,10/06/2016 12:00:00 AM,I Bond,I Bond,10000,10000,NA,NA,22,White [Hispanic or Latino],Female,Chicago,10/5/2016 12:00:00 AM,NA,CHICAGO PD,District 11 - Harrison,10/5/2016 4:19:00 PM,NA,NA,Narcotics
773170050385,512503671866,5/15/2016 12:00:00 AM,Residential Burglary,true,400456879822,458015804536,ATTEMPT RESIDENTIAL BURGLARY,1,720,5,8-4(19-3(a)),2,1120000,Indictment,6/1/2016 12:00:00 AM,NA,7/7/2016 12:00:00 AM,05/16/2016 12:00:00 AM,05/16/2016 12:00:00 AM,D Bond,D Bond,25000,25000,NA,NA,27,White,Male,Arlington Heights,5/15/2016 12:00:00 AM,NA,PALATINE PD,NA,5/15/2016 9:05:00 AM,05/15/2016 12:00:00 AM,Approved,Residential Burglary
773100731117,512422642537,5/12/2016 12:00:00 AM,Other Offense,false,400826620940,458445271935,THEFT,4,720,5,16-1(a)(2)(C),3,0015522,Preliminary Hearing,6/1/2016 12:00:00 AM,NA,6/15/2016 12:00:00 AM,05/13/2016 12:00:00 AM,05/13/2016 12:00:00 AM,D Bond,D Bond,200000,200000,NA,NA,29,Black,Male,Mount Prospect,4/23/2015 12:00:00 AM,4/23/2016 12:00:00 AM,MOUNT PROSPECT PD,NA,5/12/2016 9:15:00 AM,05/12/2016 12:00:00 AM,Approved,Theft by Deception
776003746221,515593327228,8/18/2016 12:00:00 AM,Retail Theft,true,403424958520,461454907846,RETAIL THEFT,1,720,5,16-25(a)(1),3,0016722,Preliminary Hearing,8/25/2016 12:00:00 AM,NA,9/8/2016 12:00:00 AM,08/19/2016 12:00:00 AM,08/19/2016 12:00:00 AM,D Bond,D Bond,30000,30000,NA,NA,30,Black,Male,Forest Park,8/18/2016 12:00:00 AM,NA,FOREST PARK PD,NA,8/18/2016 12:28:00 PM,08/18/2016 12:00:00 AM,Approved,Retail Theft
